date,cloud,weather,visibility_km,solar,temperature_c,rainfall_mm,snowfall_cm,snowdepth_cm,sunshine_hours,windspeed_ms,wind_direction,
2015/1/2 12:00,9,4,50,1.6,6.8,0,0,0,0.8,1.2,ñkêº,
2015/1/2 13:00,,,,1.65,7,0,0,0,0.7,1.4,ìÏ,
2015/1/2 14:00,,,,1.62,6.7,0,0,0,1,2.4,ìÏ,
2015/1/2 15:00,1,1,30,1.13,6.2,0,0,0,1,2.8,ìÏìå,
2015/1/2 16:00,,,,0.55,5.2,0,0,0,1,1.3,ìÏ,
2015/1/2 17:00,,,,0.08,3.7,0,0,0,0.4,1.3,ìÏìÏêº,
2015/1/2 18:00,0+,1,30,0,3.2,0,0,0,0,1.5,ìÏ,
2015/1/2 19:00,,,,0,2.5,0,0,0,0,0.5,ñkìå,
2015/1/2 20:00,,,,0,3.6,0,0,0,0,1.9,ìåñkìå,
2015/1/2 21:00,10-,4,30,0,3.5,0,0,0,0,1.8,ñkñkìå,
2015/1/2 22:00,,,,0,3,0,0,0,0,3.6,ñkñkêº,
2015/1/2 23:00,,,,0,1.8,0,0,0,0,3.4,ñkñkêº,
2015/1/3 0:00,,,,0,0.8,0,0,0,0,3.7,êºñkêº,
2016/1/2 1:00,,,,0,5.3,0,0,0,0,1.9,ñk,
2016/1/2 2:00,,,,0,4.9,0,0,0,0,3.1,ñkêº,
2016/1/2 3:00,7,2,20,0,4.4,0,0,0,0,1.8,ñkñkêº,
2016/1/2 4:00,,,,0,4.2,0,0,0,0,3.7,ñkêº,
2016/1/2 5:00,,,,0,4.1,0,0,0,0,2.5,ñkñkêº,
2016/1/2 6:00,10-,3,20,0,4,0,0,0,0,1.8,ñkêº,
2016/1/2 7:00,,,,0,2.9,0,0,0,0,2.5,êºñkêº,
2016/1/2 8:00,,,,0.18,3.8,0,0,0,0.2,1.9,êºñkêº,
2016/1/2 9:00,10-,3,40,0.59,5.3,0,0,0,0.4,1.2,ñkêº,
2016/1/2 10:00,,,,1.07,7.7,0,0,0,0.6,0.6,ñkñkìå,
2016/1/2 11:00,,,,1.86,10.5,0,0,0,1,2.6,ìÏ,
2016/1/2 12:00,8,2,40,2.25,11.7,0,0,0,1,3.1,ìÏ,
2016/1/2 13:00,,,,2.11,12.7,0,0,0,1,2.2,ìÏìÏêº,
2016/1/2 14:00,,,,1.75,13.3,0,0,0,1,0.9,êºìÏêº,
2016/1/2 15:00,0+,1,30,1.17,12.5,0,0,0,1,2,ìÏìÏìå,
2016/1/2 16:00,,,,0.55,10.8,0,0,0,1,1,ìÏ,
2016/1/2 17:00,,,,0.06,8.3,0,0,0,0.3,0.7,ìå,
2016/1/2 18:00,0,1,20,0,7.9,0,0,0,0,2,ìåñkìå,
2016/1/2 19:00,,,,0,7.9,0,0,0,0,1.1,ìåñkìå,
2016/1/2 20:00,,,,0,7.2,0,0,0,0,0.5,ñkêº,
2016/1/2 21:00,0,1,20,0,6.9,0,0,0,0,1.1,êºñkêº,
2016/1/2 22:00,,,,0,6.4,0,0,0,0,1,ñkêº,
2016/1/2 23:00,,,,0,6.2,0,0,0,0,1.2,ñkêº,
2016/1/3 0:00,,,,0,6.2,0,0,0,0,2.9,ñkêº,
2017/1/2 1:00,,,,0,4.8,0,0,0,0,0.5,ñkñkêº,
2017/1/2 2:00,,,,0,4.3,0,0,0,0,1.3,êº,
2017/1/2 3:00,0,1,20,0,4.3,0,0,0,0,1.9,ñkêº,
2017/1/2 4:00,,,,0,5,0,0,0,0,2.5,êºñkêº,
2017/1/2 5:00,,,,0,4.5,0,0,0,0,1.2,ñkñkêº,
2017/1/2 6:00,10-,3,20,0,4.6,0,0,0,0,2,ñkñkìå,
2017/1/2 7:00,,,,0,4.4,0,0,0,0,0.7,ñkêº,
2017/1/2 8:00,,,,0.07,5.5,0,0,0,0,2.2,ñkêº,
2017/1/2 9:00,10-,4,20,0.25,6.5,0,0,0,0,1.5,ñkêº,
2017/1/2 10:00,,,,0.86,7.7,0,0,0,0.5,1.5,êº,
2017/1/2 11:00,,,,1.49,9.9,0,0,0,0.7,0.8,ñkìå,
2017/1/2 12:00,1,1,25,1.82,11.6,0,0,0,0.9,1.2,ñkñkìå,
2017/1/2 13:00,,,,1.86,12.7,0,0,0,1,1.8,ñkñkìå,
2017/1/2 14:00,,,,1.49,12.1,0,0,0,1,1.7,ñkêº,
2017/1/2 15:00,0+,1,20,1.05,11.8,0,0,0,1,0.8,ñkñkìå,
2017/1/2 16:00,,,,0.53,9.9,0,0,0,1,0.8,ìÏêº,
2017/1/2 17:00,,,,0.07,8,0,0,0,0.4,0.5,ìÏ,
2017/1/2 18:00,0,1,20,0,7.3,0,0,0,0,1.7,ìÏ,
2017/1/2 19:00,,,,0,6.7,0,0,0,0,1.1,ìÏêº,
2017/1/2 20:00,,,,0,6.9,0,0,0,0,0.6,ìÏìÏêº,
2017/1/2 21:00,0,1,20,0,6.2,0,0,0,0,1,ìÏêº,
2017/1/2 22:00,,,,0,6.1,0,0,0,0,1.2,êºñkêº,
2017/1/2 23:00,,,,0,6.5,0,0,0,0,2.5,ñkêº,
2017/1/3 0:00,,,,0,6.2,0,0,0,0,0.9,ñkñkêº,
2018/1/2 1:00,,,,0,5,0,0,0,0,3.3,êºñkêº,
2018/1/2 2:00,,,,0,5.6,0,0,0,0,5.5,ñkêº,
2018/1/2 3:00,0,1,20,0,5.8,0,0,0,0,5,ñkñkêº,
2018/1/2 4:00,,,,0,5.3,0,0,0,0,3.8,ñkêº,
2018/1/2 5:00,,,,0,4,0,0,0,0,3.3,ñk,
2018/1/2 6:00,0+,1,20,0,1.3,0,0,0,0,1.1,êº,
2018/1/2 7:00,,,,0,3,0,0,0,0,3,ñkêº,
2018/1/2 8:00,,,,0.25,5.6,0,0,0,0.5,4.2,êºñkêº,
2018/1/2 9:00,0+,1,40,0.91,7.3,0,0,0,1,4.9,ñkêº,
2018/1/2 10:00,,,,1.45,8.2,0,0,0,1,4.4,ñkêº,
2018/1/2 11:00,,,,1.83,9.1,0,0,0,1,3.1,ñkñkêº,
2018/1/2 12:00,0+,1,40,2,10,0,0,0,1,5.6,ñkñkêº,
2018/1/2 13:00,,,,1.95,10.1,0,0,0,1,3.9,ñkêº,
2018/1/2 14:00,,,,1.66,9.9,0,0,0,1,2.8,ñkêº,
2018/1/2 15:00,0+,1,30,1.18,9.1,0,0,0,1,2.6,ñk,
2018/1/2 16:00,,,,0.58,8,0,0,0,1,2.8,ñkêº,
2018/1/2 17:00,,,,0.08,7.6,0,0,0,0.4,3.6,ñkêº,
2018/1/2 18:00,2,2,25,0,4.9,0,0,0,0,0.8,ñkñkìå,
2018/1/2 19:00,,,,0,3.9,0,0,0,0,0.9,ìÏ,
2018/1/2 20:00,,,,0,4.1,0,0,0,0,2.4,ìÏìÏìå,
2018/1/2 21:00,1,1,25,0,4.8,0,0,0,0,2.2,ìÏìÏêº,
2018/1/2 22:00,,,,0,4.3,0,0,0,0,3.2,êº,
2018/1/2 23:00,,,,0,4.7,0,0,0,0,2.7,ñkêº,
2018/1/3 0:00,,,,0,4.9,0,0,0,0,2,ñkñkêº,
2019/1/2 1:00,,,,0,2.7,0,0,0,0,2.4,êºñkêº,
2019/1/2 2:00,,,,0,3,0,0,0,0,2.5,ñkñkêº,
2019/1/2 3:00,0+,1,20,0,2.9,0,0,0,0,1.8,ñkñkêº,
2019/1/2 4:00,,,,0,3.1,0,0,0,0,2.6,ñkñkêº,
2019/1/2 5:00,,,,0,3.3,0,0,0,0,2.9,ñkñkêº,
2019/1/2 6:00,0+,1,20,0,3,0,0,0,0,2.2,ñkñkêº,
2019/1/2 7:00,,,,0,4.1,0,0,0,0,2.9,ñkñkêº,
2019/1/2 8:00,,,,0.25,5.3,0,0,0,0.5,3.9,ñkêº,
2019/1/2 9:00,0+,1,40,0.89,7.3,0,0,0,1,3.7,ñkñkêº,
2019/1/2 10:00,,,,1.43,8.3,0,0,0,1,2.8,ñkñkêº,
2019/1/2 11:00,,,,1.81,9.4,0,0,0,1,3.9,ñkêº,
2019/1/2 12:00,0+,1,40,1.99,10.3,0,0,0,1,3.9,ñkñkêº,
2019/1/2 13:00,,,,1.94,10.4,0,0,0,1,4,ñkñkêº,
2019/1/2 14:00,,,,1.65,10.2,0,0,0,1,3.7,ñkñkêº,
2019/1/2 15:00,1,1,30,1.17,9.7,0,0,0,1,4.5,ñkêº,
2019/1/2 16:00,,,,0.65,9.5,0,0,0,1,2.8,ñkñkêº,
2019/1/2 17:00,,,,0.06,8.2,0,0,0,0.2,2.6,ñkñkêº,
2019/1/2 18:00,0+,1,20,0,7.5,0,0,0,0,2.7,ñkñkêº,
2019/1/2 19:00,,,,0,6.3,0,0,0,0,2.7,ñkñkêº,
2019/1/2 20:00,,,,0,6.1,0,0,0,0,1.6,ñk,
2019/1/2 21:00,0+,1,20,0,4.8,0,0,0,0,1.6,ñkñkêº,
2019/1/2 22:00,,,,0,4.9,0,0,0,0,2.1,ñkñkêº,
2019/1/2 23:00,,,,0,4.3,0,0,0,0,2,ñkñkêº,
2019/1/3 0:00,,,,0,4.2,0,0,0,0,2.2,ñkñkêº,
2020/1/2 1:00,,,,0,4.7,0,0,0,0,1.8,ñkñkêº,
2020/1/2 2:00,,,,0,4.2,0,0,0,0,1.9,ñk,
2020/1/2 3:00,0,1,20,0,3.1,0,0,0,0,1.3,ñkñkìå,
2020/1/2 4:00,,,,0,3.2,0,0,0,0,1.5,ñkñkìå,
2020/1/2 5:00,,,,0,3,0,0,0,0,1.2,ñkñkìå,
2020/1/2 6:00,0+,1,20,0,2.5,0,0,0,0,1.1,ñk,
2020/1/2 7:00,,,,0,2,0,0,0,0,1,ñk,
2020/1/2 8:00,,,,0.25,4.7,0,0,0,0.5,2,ñkñkìå,
2020/1/2 9:00,0+,1,40,0.88,6.9,0,0,0,1,1.5,ñk,
2020/1/2 10:00,,,,1.19,7.3,0,0,0,0.8,2.3,ñkñkêº,
2020/1/2 11:00,,,,0.87,8.2,0,0,0,0.1,2,ñk,
2020/1/2 12:00,10-,4,25,0.99,9.3,0,0,0,0,1.7,ñkñkêº,
2020/1/2 13:00,,,,0.92,9.4,0,0,0,0.1,1.7,ñk,
2020/1/2 14:00,,,,1.48,10.9,0,0,0,0.9,1.8,ìåñkìå,
2020/1/2 15:00,0+,1,25,1.11,10.2,0,0,0,1,1.3,ìåìÏìå,
2020/1/2 16:00,,,,0.52,9,0,0,0,1,1.1,ìåìÏìå,
2020/1/2 17:00,,,,0.07,6.4,0,0,0,0.3,2.3,ìÏ,
2020/1/2 18:00,7,2,25,0,6.2,0,0,0,0,2.3,ìÏìÏìå,
2020/1/2 19:00,,,,0,5.9,0,0,0,0,1.9,ìÏìÏêº,
2020/1/2 20:00,,,,0,7.4,0,0,0,0,1.4,êº,
2020/1/2 21:00,4,2,25,0,7,0,0,0,0,2.9,ñkêº,
2020/1/2 22:00,,,,0,6.3,0,0,0,0,3.2,êºñkêº,
2020/1/2 23:00,,,,0,5.6,0,0,0,0,2.8,êºñkêº,
2020/1/3 0:00,,,,0,4.9,0,0,0,0,1.7,ñkñkêº,
2021/1/2 1:00,,,,0,2.4,0,0,0,0,1.8,ñkêº,
2021/1/2 2:00,,,,0,2.3,0,0,0,0,2.2,ñkêº,
2021/1/2 3:00,1,1,30,0,1.6,0,0,0,0,2.1,ñkêº,
2021/1/2 4:00,,,,0,1.8,0,0,0,0,2.4,ñkêº,
2021/1/2 5:00,,,,0,1,0,0,0,0,1.6,êºìÏêº,
2021/1/2 6:00,1,1,30,0,0.7,0,0,0,0,1.9,êºñkêº,
2021/1/2 7:00,,,,0,0.2,0,0,0,0,1.4,êºñkêº,
2021/1/2 8:00,,,,0.24,1.9,0,0,0,0.5,0.9,ñkêº,
2021/1/2 9:00,0+,1,30,0.88,4.9,0,0,0,1,0.4,ìåñkìå,
2021/1/2 10:00,,,,1.41,5.3,0,0,0,1,2.1,ñkñkìå,
2021/1/2 11:00,,,,1.78,7.2,0,0,0,1,1.7,ìåñkìå,
2021/1/2 12:00,1,1,30,1.95,8.6,0,0,0,1,2,ìå,
2021/1/2 13:00,,,,1.87,9.8,0,0,0,1,1.8,ìåñkìå,
2021/1/2 14:00,,,,1.6,10.2,0,0,0,1,2.4,ñkìå,
2021/1/2 15:00,1,1,30,1.13,9.6,0,0,0,1,2,ñkñkìå,
2021/1/2 16:00,,,,0.54,8.9,0,0,0,1,2.3,ìåñkìå,
2021/1/2 17:00,,,,0.07,8.2,0,0,0,0.3,2.8,ñkìå,
2021/1/2 18:00,0+,1,30,0,6.9,0,0,0,0,2.5,ñkñkìå,
2021/1/2 19:00,,,,0,6.8,0,0,0,0,3.9,ñkìå,
2021/1/2 20:00,,,,0,4.9,0,0,0,0,3.8,ñk,
2021/1/2 21:00,6,2,20,0,3.9,0,0,0,0,3.4,ñkìå,
2021/1/2 22:00,,,,0,3.5,0,0,0,0,2.3,ñkñkêº,
2021/1/2 23:00,,,,0,2.5,0,0,0,0,1.6,ñk,
2021/1/3 0:00,,,,0,2.2,0,0,0,0,2.1,ñk,
2022/1/2 1:00,,,,0,2.6,0,0,0,0,3.2,êºñkêº,
2022/1/2 2:00,,,,0,1.8,0,0,0,0,1.9,ñkêº,
2022/1/2 3:00,0,1,30,0,2.2,0,0,0,0,2.6,ñkêº,
2022/1/2 4:00,,,,0,1.3,0,0,0,0,1.8,ñkñkêº,
2022/1/2 5:00,,,,0,0.9,0,0,0,0,2.8,ñk,
2022/1/2 6:00,10-,4,30,0,0.9,0,0,0,0,2.1,ñk,
2022/1/2 7:00,,,,0,0.9,0,0,0,0,2.2,ñkñkêº,
2022/1/2 8:00,,,,0.11,1.4,0,0,0,0,1.4,ñkìå,
2022/1/2 9:00,10-,4,40,0.33,2.2,0,0,0,0,1.3,ñkñkêº,
2022/1/2 10:00,,,,0.85,3.2,0,0,0,0.2,1.9,êºñkêº,
2022/1/2 11:00,,,,1.86,4.9,0,0,0,0.9,1.2,ñkñkìå,
2022/1/2 12:00,5,2,30,1.76,6.8,0,0,0,0.8,0.8,ìÏìÏêº,
2022/1/2 13:00,,,,1.88,7.3,0,0,0,1,2,ìåñkìå,
2022/1/2 14:00,,,,1.6,6.8,0,0,0,1,2.4,ìÏìÏìå,
2022/1/2 15:00,0+,1,30,1.13,6.7,0,0,0,1,2.3,ìÏìÏìå,
2022/1/2 16:00,,,,0.55,6.8,0,0,0,1,2.6,ìÏ,
2022/1/2 17:00,,,,0.07,5.7,0,0,0,0.3,1.6,ìÏ,
2022/1/2 18:00,0+,1,35,0,4.9,0,0,0,0,1.5,ñkêº,
2022/1/2 19:00,,,,0,3.7,0,0,0,0,1.2,êº,
2022/1/2 20:00,,,,0,4.6,0,0,0,0,1.9,ñkêº,
2022/1/2 21:00,0,1,35,0,4.4,0,0,0,0,1.7,ñk,
2022/1/2 22:00,,,,0,2,0,0,0,0,1.8,êºñkêº,
2022/1/2 23:00,,,,0,1.6,0,0,0,0,1.1,êº,
2022/1/3 0:00,,,,0,1.4,0,0,0,0,1.5,êº,
2023/1/2 1:00,,,,0,5.5,0,0,0,0,2.8,ñkêº,
2023/1/2 2:00,,,,0,4.7,0,0,0,0,1.8,ñkñkêº,
2023/1/2 3:00,0+,1,35,0,3.8,0,0,0,0,0.7,ñkñkêº,
2023/1/2 4:00,,,,0,3.7,0,0,0,0,1.3,ñk,
2023/1/2 5:00,,,,0,2.6,0,0,0,0,1.3,ñkêº,
2023/1/2 6:00,0,1,35,0,2.6,0,0,0,0,1.2,ñkñkêº,
2023/1/2 7:00,,,,0,3.2,0,0,0,0,1.8,ñkêº,
2023/1/2 8:00,,,,0.25,4.4,0,0,0,0.5,1.9,ñkêº,
2023/1/2 9:00,0+,1,35,0.88,6.3,0,0,0,1,1.3,ñkêº,
2023/1/2 10:00,,,,1.42,7.9,0,0,0,1,1.9,ñk,
2023/1/2 11:00,,,,1.8,9.5,0,0,0,1,1.3,ñk,
2023/1/2 12:00,0+,1,30,1.95,10.6,0,0,0,1,3.4,ñkêº,
2023/1/2 13:00,,,,1.93,11.4,0,0,0,1,2.3,ñkêº,
2023/1/2 14:00,,,,1.5,10,0,0,0,0.8,2.7,ñkêº,
2023/1/2 15:00,8,2,30,0.46,9.8,0,0,0,0,2.1,ñk,
2023/1/2 16:00,,,,0.23,9.1,0,0,0,0,1.8,ñk,
2023/1/2 17:00,,,,0.05,8.1,0,0,0,0,2.1,ñk,
2023/1/2 18:00,3,2,30,0,7,0,0,0,0,2.1,ñkñkêº,
2023/1/2 19:00,,,,0,6.5,0,0,0,0,1.8,ñkñkêº,
2023/1/2 20:00,,,,0,5.2,0,0,0,0,1.7,ñkñkêº,
2023/1/2 21:00,0,1,30,0,4.8,0,0,0,0,2.3,ñkñkêº,
2023/1/2 22:00,,,,0,4.4,0,0,0,0,1.5,ñkñkêº,
2023/1/2 23:00,,,,0,4.5,0,0,0,0,2.3,ñkñkêº,
2023/1/3 0:00,,,,0,4.3,0,0,0,0,2.4,ñkñkêº,
2024/1/2 1:00,,,,0,4.1,0,0,0,0,2.9,êºñkêº,
2024/1/2 2:00,,,,0,4.5,0,0,0,0,1.8,ñk,
2024/1/2 3:00,6,2,40,0,4.2,0,0,0,0,3.1,ñkêº,
2024/1/2 4:00,,,,0,3.7,0,0,0,0,3.9,ñkêº,
2024/1/2 5:00,,,,0,3.2,0,0,0,0,1.4,ñkñkêº,
2024/1/2 6:00,10-,4,40,0,4.4,0,0,0,0,1.8,ñkñkêº,
2024/1/2 7:00,,,,0,4.6,0,0,0,0,1.7,ñk,
2024/1/2 8:00,,,,0.11,4.7,0,0,0,0,1.4,ñkñkêº,
2024/1/2 9:00,9,4,30,0.42,6,0,0,0,0,1.3,ñkñkêº,
2024/1/2 10:00,,,,1.42,7.5,0,0,0,1,1.9,ñkñkêº,
2024/1/2 11:00,,,,1.2,8,0,0,0,0.4,2.6,ñkêº,
2024/1/2 12:00,10-,4,25,0.48,7.7,0,0,0,0,1.4,ñk,
2024/1/2 13:00,,,,0.47,8.2,0,0,0,0,1.1,ñkìå,
2024/1/2 14:00,,,,0.62,8.1,0,0,0,0,0.5,ìÏ,
2024/1/2 15:00,10-,10,25,0.43,8.6,0,0,0,0,2.5,ìÏìÏìå,
2024/1/2 16:00,,,,0.23,8.6,0,0,0,0.1,2.2,ìÏ,
2024/1/2 17:00,,,,0.05,7.6,0,0,0,0.2,1.3,ìÏêº,
2024/1/2 18:00,8,2,20,0,7.3,0,0,0,0,3.3,ñkêº,
2024/1/2 19:00,,,,0,6.2,0,0,0,0,1.7,êºñkêº,
2024/1/2 20:00,,,,0,7.4,0,0,0,0,1.5,ñkñkìå,
2024/1/2 21:00,2,2,30,0,5.6,0,0,0,0,0.8,ñkêº,
2024/1/2 22:00,,,,0,5.5,0,0,0,0,1.3,ñkñkêº,
2024/1/2 23:00,,,,0,5.4,0,0,0,0,1.5,ñkêº,
2024/1/3 0:00,,,,0,4.5,0,0,0,0,1.7,êºñkêº,
2025/1/2 1:00,,,,0,4.7,0,0,0,0,2,ñkêº,
2025/1/2 2:00,,,,0,4.1,0,0,0,0,1.7,ñkêº,
2025/1/2 3:00,0,1,30,0,3.6,0,0,0,0,1.7,ñkñkêº,
2025/1/2 4:00,,,,0,3.2,0,0,0,0,1.9,ñkêº,
2025/1/2 5:00,,,,0,2.4,0,0,0,0,2.1,ñkêº,
2025/1/2 6:00,0+,1,30,0,2.5,0,0,0,0,1.4,ñkêº,
2025/1/2 7:00,,,,0,3.4,0,0,0,0,2.1,ñk,
2025/1/2 8:00,,,,0.24,3.7,0,0,0,0.5,1.8,ñk,
2025/1/2 9:00,0+,1,30,0.85,5.7,0,0,0,1,0.9,ñkêº,
2025/1/2 10:00,,,,1.39,9.1,0,0,0,1,1.4,ñkñkêº,
2025/1/2 11:00,,,,1.77,11,0,0,0,1,1.3,ñk,
2025/1/2 12:00,0+,1,30,1.92,11.8,0,0,0,1,2.1,ñk,
2025/1/2 13:00,,,,1.87,13.2,0,0,0,1,1.1,ñkñkìå,
2025/1/2 14:00,,,,1.64,13.6,0,0,0,1,0.9,êºñkêº,
2025/1/2 15:00,2,2,30,1.14,13,0,0,0,1,2.6,ìÏ,
2025/1/2 16:00,,,,0.32,12,0,0,0,0.2,1.2,ìÏìå,
2025/1/2 17:00,,,,0.03,10.9,0,0,0,0,2.3,ìÏìÏìå,
2025/1/2 18:00,9,4,30,0,9.1,0,0,0,0,1.3,ìÏìå,
2025/1/2 19:00,,,,0,9.3,0,0,0,0,0.9,ìÏìå,
2025/1/2 20:00,,,,0,8.6,0,0,0,0,2,ìå,
2025/1/2 21:00,3,2,30,0,8.5,0,0,0,0,2.6,ìå,
2025/1/2 22:00,,,,0,8.7,0,0,0,0,2,ìå,
2025/1/2 23:00,,,,0,8.2,0,0,0,0,2.2,ñkñkêº,
2025/1/3 0:00,,,,0,6.6,0,0,0,0,2.2,ñkñkìå,
2026/1/2 1:00,,,,0,5.5,0,0,0,0,2.9,ñkêº,
2026/1/2 2:00,,,,0,5.9,0,0,0,0,2.5,ñkñkêº,
2026/1/2 3:00,10-,4,20,0,5.4,0,0,0,0,1.5,ñkêº,
2026/1/2 4:00,,,,0,5.3,0,0,0,0,1.4,ñkñkêº,
2026/1/2 5:00,,,,0,5,0,0,0,0,0.7,êºñkêº,
2026/1/2 6:00,4,2,25,0,4.3,0,0,0,0,2.6,ñk,
2026/1/2 7:00,,,,0,3.9,0,0,0,0,2.3,êºñkêº,
2026/1/2 8:00,,,,0.14,4.7,0,0,0,0,1.8,ñkêº,
2026/1/2 9:00,9,4,35,0.45,4.7,0,0,0,0.1,2,ñkñkìå,
2026/1/2 10:00,,,,1.13,6.5,0,0,0,0.5,1.7,ñkñkìå,
2026/1/2 11:00,,,,1.63,7.3,0,0,0,0.7,1.8,ñkêº,
2026/1/2 12:00,3,2,35,1.71,8.1,0,0,0,0.8,1.7,ñkñkêº,
2026/1/2 13:00,,,,1.63,7.9,0,0,0,0.8,1.6,ñkìå,
2026/1/2 14:00,,,,1.34,8.7,0,0,0,0.6,1.7,ìÏ,
2026/1/2 15:00,5,2,30,1.18,8.5,0,0,0,0.8,2.4,ìÏìÏìå,
2026/1/2 16:00,,,,0.4,7.7,0,0,0,0.5,3.5,ñkìå,
2026/1/2 17:00,,,,0.04,6,0,0,0,0,5.1,ñkìå,
2026/1/2 18:00,10,10,30,0,5.3,0,0,0,0,2.6,ñk,
2026/1/2 19:00,,,,0,1,2.5,0,0,0,2.9,ñkñkêº,
2026/1/2 20:00,,,,0,0.6,4,1,1,0,2.1,ñkñkêº,
2026/1/2 21:00,10,11,4,0,1,0.5,0,1,0,2.3,ñkñkìå,
2026/1/2 22:00,,,,0,1,0.5,0,1,0,2.6,ñkìå,
2026/1/2 23:00,,,,0,0.8,0,0,1,0,1.2,ñkñkìå,
2026/1/3 0:00,,,,0,0.9,0,0,1,0,2.1,ñkñkìå,
